order_id,customer_id,product_id,quantity,order_date,status,total_amount
590,545,49,2,2026-02-08,pending,972.2
591,472,45,2,2026-03-14,cancelled,684.1
592,194,93,1,2026-03-18,completed,146.9
593,829,85,4,2026-03-28,completed,899.6
594,247,27,1,2025-08-17,completed,366.18
595,609,5,4,2025-12-15,completed,82.84
596,251,95,1,2025-07-18,refunded,99.8
597,450,30,5,2025-10-22,pending,595.7
598,773,100,1,2025-12-29,pending,45.57
599,516,38,2,2026-04-06,cancelled,406.58
600,592,77,3,2026-06-04,pending,161.60999999999999
601,310,19,5,2025-10-09,pending,504.90000000000003
602,424,39,3,2025-10-05,completed,773.0999999999999
603,571,76,2,2026-05-16,refunded,809.78
604,570,64,1,2025-07-19,cancelled,379.09
605,965,83,4,2025-11-11,cancelled,300.96
606,714,54,4,2026-01-29,pending,1838.92
607,308,49,2,2026-02-05,refunded,972.2
608,247,29,3,2026-03-19,pending,343.44
609,826,60,1,2025-08-28,refunded,384.31
610,992,54,5,2026-04-25,pending,2298.65
611,398,32,3,2025-12-10,pending,1371.24
612,339,83,1,2025-10-17,refunded,75.24
613,868,48,1,2025-11-23,pending,230.13
614,53,35,4,2025-10-26,completed,306.28
615,895,10,2,2025-08-13,pending,761.68
616,491,27,3,2025-08-16,cancelled,1098.54
617,980,2,2,2025-06-21,pending,232.52
618,986,95,1,2025-08-24,refunded,99.8
619,937,32,5,2025-10-07,pending,2285.4
620,407,31,5,2025-12-18,cancelled,1020.8499999999999
621,795,37,4,2026-02-06,refunded,1500.04
622,547,84,3,2025-10-02,cancelled,703.59
623,268,47,5,2026-01-06,refunded,305.5
624,478,13,4,2025-08-20,cancelled,207.24
625,937,27,3,2026-01-28,cancelled,1098.54
626,424,6,5,2025-07-13,pending,1278.1999999999998
627,760,19,1,2025-07-20,cancelled,100.98
628,567,75,5,2026-03-03,refunded,1453.1999999999998
629,303,20,2,2026-05-16,cancelled,665.3
630,236,49,5,2026-02-13,pending,2430.5
631,512,71,3,2026-04-23,cancelled,357.27
632,782,63,4,2025-08-08,refunded,1929.56
633,173,94,3,2025-10-18,pending,998.8499999999999
634,144,93,5,2025-10-23,refunded,734.5
635,189,70,1,2025-08-03,completed,41.06
636,860,10,1,2025-11-03,completed,380.84
637,423,18,2,2026-04-21,completed,886.8
638,725,20,1,2026-03-12,pending,332.65
639,518,59,3,2026-05-02,completed,1227.33
640,633,82,5,2026-04-04,refunded,503.2
641,676,63,1,2026-01-26,completed,482.39
642,545,71,4,2026-06-06,completed,476.36
643,18,68,3,2025-10-12,cancelled,519.0
644,18,65,4,2025-09-06,pending,1432.76
645,110,13,5,2026-04-14,pending,259.05
646,247,25,5,2025-09-14,cancelled,1685.3
647,835,46,3,2025-08-11,refunded,1130.76
648,81,48,4,2026-06-14,refunded,920.52
649,579,32,2,2025-06-25,cancelled,914.16
650,701,11,1,2025-09-06,completed,174.07
651,416,49,4,2026-02-25,refunded,1944.4
652,58,82,1,2025-09-04,pending,100.64
653,85,64,4,2026-05-02,cancelled,1516.36
654,580,13,5,2025-11-24,completed,259.05
655,236,28,5,2026-04-09,refunded,967.2
656,278,6,1,2025-08-08,cancelled,255.64
657,921,70,5,2025-10-02,completed,205.3
658,184,41,1,2026-06-04,pending,397.28
659,602,19,4,2026-04-25,completed,403.92
660,307,21,5,2025-12-09,pending,2463.45
661,581,50,5,2025-11-23,cancelled,1283.8999999999999
662,394,97,2,2026-01-05,completed,750.98
663,513,96,3,2026-06-16,completed,876.33
664,101,56,2,2025-08-25,completed,880.16
665,349,78,5,2025-08-23,refunded,1076.2
666,993,100,3,2025-12-22,completed,136.71
667,650,35,4,2025-11-09,refunded,306.28
668,234,46,5,2026-01-12,refunded,1884.6000000000001
669,443,24,5,2026-05-12,refunded,431.70000000000005
670,88,99,5,2025-11-04,cancelled,418.8
671,818,32,1,2025-09-19,completed,457.08
672,275,20,4,2026-04-03,pending,1330.6
673,758,50,3,2025-10-27,cancelled,770.3399999999999
674,110,12,1,2026-04-05,cancelled,478.85
675,456,47,3,2025-11-20,completed,183.3
676,136,12,2,2025-10-27,refunded,957.7
677,460,72,5,2026-05-20,refunded,2153.25
678,106,4,1,2025-09-09,cancelled,48.94
679,568,12,5,2025-12-30,cancelled,2394.25
680,885,50,1,2025-07-14,cancelled,256.78
681,424,50,1,2026-02-24,pending,256.78
682,586,67,2,2025-10-11,refunded,131.54
683,174,18,3,2026-04-14,cancelled,1330.1999999999998
684,275,64,2,2026-02-28,completed,758.18
685,172,56,3,2026-04-03,refunded,1320.24
686,307,62,1,2026-01-13,cancelled,266.66
687,258,32,4,2025-07-21,pending,1828.32
688,469,14,2,2026-05-17,cancelled,849.3
689,7,51,3,2026-06-11,refunded,1265.31
690,824,43,4,2026-03-02,cancelled,1992.28
691,441,84,5,2025-12-28,pending,1172.65
692,308,42,5,2025-07-24,pending,186.85
693,491,41,2,2026-04-14,refunded,794.56
694,992,41,3,2025-09-07,refunded,1191.84
695,991,74,2,2025-10-21,cancelled,223.64
696,386,36,4,2026-02-27,cancelled,1496.04
697,117,73,2,2026-06-08,pending,247.12
698,699,99,5,2026-04-12,completed,418.8
699,976,94,4,2025-09-05,pending,1331.8
700,449,38,1,2025-09-22,refunded,203.29
701,690,64,2,2026-04-18,cancelled,758.18
702,248,33,2,2025-12-01,refunded,222.06
703,809,49,1,2025-11-23,refunded,486.1
704,613,62,5,2026-01-18,refunded,1333.3000000000002
705,548,65,4,2025-07-09,completed,1432.76
706,810,47,5,2026-06-15,completed,305.5
707,112,99,2,2025-06-24,cancelled,167.52
708,171,83,5,2025-11-27,completed,376.2
709,577,83,4,2026-02-09,cancelled,300.96
710,989,56,1,2026-05-09,completed,440.08
711,101,34,2,2025-12-07,pending,886.04
712,457,48,4,2026-03-01,refunded,920.52
713,791,87,5,2025-07-09,pending,2094.95
714,354,4,4,2025-10-23,completed,195.76
715,303,54,1,2026-05-31,completed,459.73
716,852,94,2,2025-09-25,cancelled,665.9
717,320,44,4,2025-09-16,pending,1942.8
718,534,62,3,2026-05-10,refunded,799.98
719,100,57,4,2025-06-26,cancelled,497.12
720,69,39,1,2026-01-20,completed,257.7
721,24,44,1,2025-11-20,pending,485.7
722,953,95,2,2026-03-22,pending,199.6
723,566,21,3,2025-08-03,refunded,1478.07
724,982,60,2,2025-11-08,refunded,768.62
725,645,24,2,2026-02-13,refunded,172.68
726,406,4,5,2025-10-07,pending,244.7
727,461,76,4,2026-02-26,refunded,1619.56
728,5,91,2,2025-10-05,pending,174.64
729,286,97,1,2025-09-09,completed,375.49
730,819,69,2,2026-04-04,cancelled,239.34
731,334,26,4,2025-12-18,completed,1227.6
732,269,86,4,2025-11-12,cancelled,217.44
733,612,50,5,2026-03-23,refunded,1283.8999999999999
734,602,15,3,2026-06-09,cancelled,1214.1299999999999
735,866,59,5,2026-01-16,pending,2045.5500000000002
736,834,87,3,2026-04-27,completed,1256.97
737,689,18,3,2026-06-06,completed,1330.1999999999998
738,245,40,1,2025-07-05,pending,431.37
739,383,89,2,2026-03-19,refunded,176.3
740,429,77,2,2026-01-17,refunded,107.74
741,434,24,4,2026-03-26,pending,345.36
742,569,22,4,2025-07-11,cancelled,1736.12
743,144,24,3,2025-07-09,refunded,259.02
744,635,7,3,2025-11-14,completed,312.65999999999997
745,497,18,2,2025-08-14,refunded,886.8
746,987,72,5,2025-08-26,refunded,2153.25
747,419,88,4,2026-06-09,refunded,1854.48
748,728,57,4,2026-03-26,pending,497.12
749,85,73,1,2026-06-13,pending,123.56
750,300,5,3,2026-04-17,pending,62.13
751,551,37,2,2025-06-26,refunded,750.02
752,580,96,4,2026-05-21,completed,1168.44
753,587,15,3,2026-03-09,cancelled,1214.1299999999999
754,556,97,1,2025-10-15,refunded,375.49
755,560,28,4,2025-07-20,completed,773.76
756,754,84,2,2025-11-10,cancelled,469.06
757,896,5,4,2026-02-27,cancelled,82.84
758,357,12,4,2026-02-21,completed,1915.4
759,795,31,2,2026-04-06,cancelled,408.34
760,882,91,5,2025-11-02,refunded,436.59999999999997
761,170,79,2,2025-12-06,pending,677.26
762,834,27,1,2026-04-22,cancelled,366.18
763,546,36,5,2025-08-21,pending,1870.05
764,332,91,3,2025-10-07,cancelled,261.96
765,587,35,5,2025-08-19,completed,382.84999999999997
766,139,97,4,2025-11-20,completed,1501.96
767,284,84,2,2025-09-16,pending,469.06
768,256,19,3,2025-07-19,pending,302.94
769,780,87,4,2025-09-19,refunded,1675.96
770,146,74,3,2025-08-28,refunded,335.46
771,385,58,1,2025-10-22,completed,473.78
772,413,66,3,2026-02-07,cancelled,667.23
773,466,63,3,2025-07-15,completed,1447.17
774,890,100,1,2025-11-28,refunded,45.57
775,651,86,3,2025-07-20,completed,163.07999999999998
776,815,69,4,2025-09-18,pending,478.68
777,992,55,2,2026-05-03,refunded,494.72
778,275,42,3,2025-07-08,cancelled,112.10999999999999
779,561,74,2,2026-01-05,refunded,223.64
780,808,44,1,2026-02-20,completed,485.7
781,102,81,4,2025-07-20,completed,1605.92
782,128,21,4,2025-06-16,refunded,1970.76
783,1,55,2,2026-06-11,pending,494.72
784,904,84,3,2025-06-20,pending,703.59
785,896,36,1,2025-10-13,cancelled,374.01
786,257,11,3,2025-10-06,pending,522.21
787,54,51,3,2026-04-04,pending,1265.31
788,440,84,1,2026-01-09,completed,234.53
789,2,28,4,2025-10-31,completed,773.76
790,136,76,2,2025-07-11,refunded,809.78
791,10,2,3,2025-08-18,completed,348.78000000000003
792,881,55,2,2026-02-03,refunded,494.72
793,73,30,4,2025-12-15,completed,476.56
794,749,14,1,2025-12-28,cancelled,424.65
795,377,39,2,2026-06-08,refunded,515.4
796,793,97,2,2025-07-21,pending,750.98
797,71,68,5,2026-02-21,completed,865.0
798,625,84,2,2025-08-11,refunded,469.06
799,360,93,2,2025-10-30,pending,293.8
800,942,53,5,2025-08-19,refunded,1362.2
801,881,28,1,2025-11-24,completed,193.44
802,144,97,1,2026-04-21,refunded,375.49
803,360,55,3,2026-03-25,pending,742.08
804,254,36,1,2025-12-18,pending,374.01
805,567,77,5,2026-04-10,cancelled,269.34999999999997
806,798,89,1,2025-11-25,cancelled,88.15
807,211,67,5,2026-01-29,pending,328.84999999999997
808,766,51,3,2026-05-24,completed,1265.31
809,803,31,4,2026-05-07,refunded,816.68
810,116,31,4,2026-04-02,completed,816.68
811,541,2,3,2025-07-30,cancelled,348.78000000000003
812,136,50,5,2026-05-23,refunded,1283.8999999999999
813,375,70,2,2026-05-24,refunded,82.12
814,978,99,1,2025-07-25,completed,83.76
815,602,9,1,2026-02-20,cancelled,143.42
816,221,6,1,2026-01-17,refunded,255.64
817,519,37,5,2025-08-16,refunded,1875.05
818,434,90,4,2025-07-22,completed,446.32
819,656,69,5,2025-08-25,pending,598.35
820,285,11,3,2025-08-11,completed,522.21
821,524,27,2,2026-01-26,cancelled,732.36
822,401,76,1,2025-10-17,cancelled,404.89
823,716,56,2,2025-11-29,completed,880.16
824,251,12,4,2026-02-12,completed,1915.4
825,465,79,5,2026-04-16,completed,1693.15
826,317,86,2,2026-03-29,completed,108.72
827,13,91,2,2026-05-27,completed,174.64
828,168,64,3,2026-02-15,cancelled,1137.27
829,171,48,2,2025-07-09,cancelled,460.26
830,751,16,1,2025-09-14,cancelled,270.89
831,827,55,3,2025-08-06,completed,742.08
832,270,92,5,2026-06-02,completed,685.0
833,509,59,5,2025-12-12,cancelled,2045.5500000000002
834,57,64,5,2026-04-02,pending,1895.4499999999998
835,377,21,3,2025-07-01,completed,1478.07
836,916,74,1,2025-07-07,pending,111.82
837,759,66,1,2026-06-10,completed,222.41
838,880,2,2,2025-12-08,completed,232.52
839,484,47,4,2026-04-20,pending,244.4
840,184,5,5,2026-02-12,refunded,103.55000000000001
841,230,42,2,2026-03-19,refunded,74.74
842,938,93,3,2026-01-18,cancelled,440.70000000000005
843,846,10,5,2026-04-22,cancelled,1904.1999999999998
844,123,65,1,2025-07-19,pending,358.19
845,229,67,1,2026-02-10,refunded,65.77
846,71,60,3,2026-05-15,cancelled,1152.93
847,336,12,5,2026-01-08,refunded,2394.25
848,9,48,2,2026-02-28,cancelled,460.26
849,578,39,5,2025-12-23,pending,1288.5
850,476,48,5,2026-03-20,refunded,1150.65
851,792,100,2,2026-02-06,pending,91.14
852,155,1,4,2025-09-27,completed,73.4
853,239,70,3,2025-08-04,completed,123.18
854,974,43,1,2026-03-22,refunded,498.07
855,870,95,3,2025-10-01,completed,299.4
856,211,68,2,2026-01-31,refunded,346.0
857,504,8,2,2025-11-10,cancelled,426.46
858,96,6,2,2025-11-01,refunded,511.28
859,718,48,4,2025-12-12,completed,920.52
860,595,13,5,2025-12-12,pending,259.05
861,653,51,1,2025-10-11,completed,421.77
862,446,85,2,2025-12-10,pending,449.8
863,299,34,3,2025-11-05,refunded,1329.06
864,718,95,3,2025-12-15,cancelled,299.4
865,464,35,2,2026-03-30,completed,153.14
866,967,26,2,2025-09-29,completed,613.8
867,160,14,2,2026-02-21,refunded,849.3
868,478,41,4,2025-07-06,completed,1589.12
869,549,46,2,2026-04-16,refunded,753.84
870,316,60,3,2025-08-23,completed,1152.93
871,93,21,3,2025-07-18,completed,1478.07
872,221,42,2,2026-05-08,completed,74.74
873,729,32,3,2026-03-16,refunded,1371.24
874,526,7,3,2026-01-11,cancelled,312.65999999999997
875,840,23,1,2025-08-18,refunded,229.97
876,876,58,5,2025-10-08,pending,2368.8999999999996
877,97,60,1,2025-07-03,pending,384.31
878,125,2,1,2025-06-26,pending,116.26
879,134,26,4,2026-06-04,cancelled,1227.6
880,703,81,1,2025-11-03,cancelled,401.48
881,940,10,1,2025-10-22,completed,380.84
882,203,83,4,2025-12-29,pending,300.96
883,95,43,1,2026-04-13,completed,498.07
884,965,60,1,2026-02-21,pending,384.31
885,947,74,4,2025-11-21,refunded,447.28
886,509,4,4,2025-12-19,refunded,195.76
887,177,46,2,2026-04-22,pending,753.84
888,282,36,4,2025-12-19,pending,1496.04
889,36,79,5,2026-02-20,pending,1693.15
890,663,38,4,2025-07-02,refunded,813.16
891,904,71,4,2025-09-02,completed,476.36
892,90,36,4,2025-11-30,pending,1496.04
893,430,26,5,2025-08-22,pending,1534.5
894,646,70,1,2025-09-05,refunded,41.06
895,801,92,3,2025-10-11,refunded,411.0
896,558,63,3,2026-03-04,cancelled,1447.17
897,398,35,2,2025-12-14,completed,153.14
898,327,77,2,2026-01-11,completed,107.74
899,918,100,3,2026-01-26,completed,136.71
900,829,61,5,2025-07-02,cancelled,2368.65
901,786,75,2,2025-11-02,pending,581.28
902,103,32,2,2026-05-11,cancelled,914.16
903,547,95,1,2025-07-28,pending,99.8
904,590,50,3,2025-09-30,pending,770.3399999999999
905,181,31,5,2026-05-13,cancelled,1020.8499999999999
906,826,95,3,2026-02-12,completed,299.4
907,721,90,3,2026-05-16,pending,334.74
908,577,25,4,2025-10-15,cancelled,1348.24
909,180,63,1,2025-08-19,completed,482.39
910,58,30,5,2025-11-05,pending,595.7
911,21,68,4,2025-09-07,completed,692.0
912,340,79,2,2026-05-17,pending,677.26
913,349,92,2,2025-11-10,cancelled,274.0
914,61,3,2,2025-08-12,pending,680.56
915,793,15,5,2026-01-21,cancelled,2023.55
916,984,10,3,2026-01-29,refunded,1142.52
917,601,13,3,2025-09-18,cancelled,155.43
918,331,18,2,2026-05-19,refunded,886.8
919,811,82,4,2026-02-20,cancelled,402.56
920,179,91,5,2026-03-02,cancelled,436.59999999999997
921,229,86,5,2026-05-12,pending,271.8
922,388,40,3,2025-10-07,pending,1294.1100000000001
923,182,94,1,2026-05-26,refunded,332.95
924,872,99,5,2026-02-10,completed,418.8
925,187,78,3,2026-05-16,pending,645.72
926,655,73,1,2025-11-12,refunded,123.56
927,145,43,1,2025-06-19,pending,498.07
928,356,41,2,2026-04-13,completed,794.56
929,842,91,3,2025-11-01,refunded,261.96
930,12,34,2,2026-04-20,pending,886.04
931,710,9,3,2025-08-24,cancelled,430.26
932,806,14,1,2026-03-28,completed,424.65
933,396,57,4,2025-09-16,pending,497.12
934,906,53,4,2025-06-19,refunded,1089.76
935,360,70,4,2026-02-24,completed,164.24
936,849,62,5,2025-07-01,pending,1333.3000000000002
937,167,58,1,2026-03-23,completed,473.78
938,302,3,3,2025-08-02,cancelled,1020.8399999999999
939,975,14,1,2026-02-23,cancelled,424.65
940,175,49,2,2025-07-11,completed,972.2
941,561,12,3,2025-07-27,refunded,1436.5500000000002
942,722,4,4,2025-08-13,pending,195.76
943,622,56,2,2026-04-01,completed,880.16
944,104,43,2,2025-07-10,pending,996.14
945,420,90,5,2025-12-29,cancelled,557.9
946,677,37,3,2025-08-16,pending,1125.03
947,99,7,4,2026-03-13,refunded,416.88
948,158,7,3,2026-05-31,completed,312.65999999999997
949,438,12,3,2026-03-04,refunded,1436.5500000000002
950,205,13,1,2026-02-25,pending,51.81
951,175,82,3,2025-09-28,completed,301.92
952,485,15,3,2025-09-28,refunded,1214.1299999999999
953,483,63,3,2026-04-25,completed,1447.17
954,658,70,4,2025-09-19,pending,164.24
955,380,49,3,2026-03-21,pending,1458.3000000000002
956,457,6,3,2025-11-07,refunded,766.92
957,477,34,2,2026-05-06,cancelled,886.04
958,578,8,2,2025-08-28,completed,426.46
959,88,86,3,2025-07-17,refunded,163.07999999999998
960,995,97,5,2026-04-21,pending,1877.45
961,567,8,4,2025-08-28,refunded,852.92
962,989,69,4,2025-12-22,pending,478.68
963,488,39,1,2025-06-29,refunded,257.7
964,925,92,1,2025-12-08,pending,137.0
965,124,97,4,2025-07-26,pending,1501.96
966,972,22,2,2025-06-29,pending,868.06
967,130,6,4,2025-11-05,completed,1022.56
968,700,56,2,2025-07-16,pending,880.16
969,855,77,3,2026-02-24,cancelled,161.60999999999999
970,933,94,1,2025-07-10,completed,332.95
971,398,72,4,2025-11-22,cancelled,1722.6
972,878,36,5,2025-10-29,refunded,1870.05
973,940,2,5,2026-03-13,refunded,581.3000000000001
974,116,54,2,2025-11-24,pending,919.46
975,581,76,5,2026-03-24,completed,2024.4499999999998
976,948,14,5,2026-02-13,completed,2123.25
977,805,37,5,2025-12-17,cancelled,1875.05
978,899,53,3,2026-06-07,refunded,817.3199999999999
979,671,63,5,2026-03-24,refunded,2411.95
980,39,23,3,2026-03-08,refunded,689.91
981,148,80,5,2025-07-02,refunded,179.65
982,40,51,3,2025-06-21,pending,1265.31
983,51,96,4,2025-08-10,cancelled,1168.44
984,919,48,1,2026-04-26,cancelled,230.13
985,838,39,3,2025-09-15,cancelled,773.0999999999999
986,864,63,1,2025-08-19,pending,482.39
987,138,39,4,2025-12-02,cancelled,1030.8
988,276,94,4,2026-05-11,completed,1331.8
989,193,57,2,2025-07-06,refunded,248.56
990,759,63,5,2025-11-02,cancelled,2411.95
991,841,8,5,2026-05-28,pending,1066.1499999999999
992,68,40,5,2025-12-18,refunded,2156.85
993,139,100,5,2025-09-06,completed,227.85
994,178,25,2,2026-01-31,completed,674.12
995,256,5,4,2025-10-16,completed,82.84
996,941,47,2,2026-03-06,cancelled,122.2
997,378,60,5,2025-06-25,refunded,1921.55
998,651,16,1,2025-11-24,pending,270.89
999,382,63,5,2026-04-20,refunded,2411.95
1000,182,61,5,2026-01-22,cancelled,2368.65
1001,353,21,3,2025-09-29,completed,1478.07
1002,292,4,4,2025-08-13,completed,195.76
1003,167,74,2,2026-01-02,pending,223.64
1004,663,29,2,2025-10-10,cancelled,228.96
1005,668,53,5,2025-07-26,completed,1362.2
1006,886,100,1,2025-07-09,refunded,45.57
1007,934,17,2,2025-12-22,completed,89.84
1008,230,33,5,2025-06-22,cancelled,555.15
1009,730,91,3,2026-03-06,refunded,261.96
1010,917,49,3,2026-03-08,refunded,1458.3000000000002
1011,259,28,4,2025-10-11,cancelled,773.76
1012,694,67,5,2025-06-30,refunded,328.84999999999997
1013,599,14,1,2026-05-11,cancelled,424.65
1014,575,83,5,2026-02-21,cancelled,376.2
1015,306,88,1,2025-06-18,refunded,463.62
1016,66,44,3,2025-06-17,cancelled,1457.1
1017,883,36,3,2025-07-07,cancelled,1122.03
1018,193,20,5,2025-11-04,pending,1663.25
1019,922,8,5,2026-01-09,refunded,1066.1499999999999
1020,677,41,2,2026-04-25,completed,794.56
1021,672,64,3,2026-03-21,cancelled,1137.27
1022,929,54,4,2025-06-28,refunded,1838.92
1023,755,5,5,2026-01-01,pending,103.55000000000001
1024,352,93,2,2025-06-23,refunded,293.8
1025,929,86,3,2026-04-13,cancelled,163.07999999999998
1026,866,22,5,2025-12-07,pending,2170.1499999999996
1027,301,13,4,2026-01-11,pending,207.24
1028,759,34,5,2025-11-04,pending,2215.1
1029,970,88,3,2026-02-21,completed,1390.8600000000001
1030,228,46,2,2025-11-04,cancelled,753.84
1031,431,43,3,2026-05-15,cancelled,1494.21
1032,600,38,4,2025-09-10,completed,813.16
1033,482,7,5,2025-12-12,completed,521.1
1034,484,25,5,2025-09-15,completed,1685.3
1035,889,88,4,2026-06-09,cancelled,1854.48
1036,424,7,2,2026-02-04,pending,208.44
1037,206,44,4,2025-12-08,refunded,1942.8
1038,147,41,2,2026-05-10,completed,794.56
1039,500,43,2,2025-11-29,cancelled,996.14
1040,650,8,1,2026-05-03,refunded,213.23
1041,281,27,2,2025-09-05,pending,732.36
1042,502,98,1,2025-09-28,pending,294.57
1043,630,56,4,2026-03-10,refunded,1760.32
1044,440,62,4,2026-06-03,completed,1066.64
1045,39,69,2,2025-11-05,cancelled,239.34
1046,973,2,3,2025-09-18,pending,348.78000000000003
1047,19,87,1,2025-08-13,pending,418.99
1048,232,89,3,2026-03-13,cancelled,264.45000000000005
1049,133,14,4,2025-11-21,cancelled,1698.6
1050,172,9,1,2025-10-03,cancelled,143.42
1051,972,38,4,2025-07-01,cancelled,813.16
1052,445,88,2,2025-11-13,cancelled,927.24
1053,924,63,3,2026-05-04,pending,1447.17
1054,169,52,1,2026-04-23,pending,104.25
1055,230,94,2,2026-06-12,pending,665.9
1056,752,3,5,2025-07-31,pending,1701.3999999999999
1057,127,47,1,2026-01-31,refunded,61.1
1058,898,82,3,2025-08-31,completed,301.92
1059,609,7,1,2025-11-11,completed,104.22
1060,50,89,1,2026-05-05,refunded,88.15
1061,455,49,1,2025-12-01,cancelled,486.1
1062,486,90,2,2025-11-28,pending,223.16
1063,712,88,1,2026-05-30,cancelled,463.62
1064,431,85,1,2025-12-02,cancelled,224.9
1065,638,78,2,2025-10-17,refunded,430.48
1066,851,14,5,2026-02-14,completed,2123.25
1067,290,15,1,2025-08-03,refunded,404.71
1068,204,78,2,2025-12-26,cancelled,430.48
1069,852,67,2,2025-09-14,cancelled,131.54
1070,721,53,3,2026-03-03,pending,817.3199999999999
1071,41,71,4,2026-01-10,pending,476.36
1072,705,62,3,2026-05-28,pending,799.98
1073,3,2,1,2026-03-09,completed,116.26
1074,856,74,4,2026-03-29,pending,447.28
1075,973,12,5,2025-10-27,completed,2394.25
1076,741,93,1,2025-12-02,cancelled,146.9
1077,660,30,4,2026-04-27,cancelled,476.56
1078,271,60,1,2026-04-01,completed,384.31
